ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
463,522,2,2026-02-08,1,2,18,206,4,1282,1,0
464,524,1,2024-01-19,1,30,234,2609,60,1285,1,0
465,526,2,2026-06-28,1,26,205,2283,51,1290,1,0
466,526,1,2026-06-28,1,26,205,2283,51,1289,1,0
467,527,1,2025-09-15,1,27,210,2323,53,1293,1,0
468,527,2,2025-08-07,1,27,210,2323,53,1292,1,0
469,528,2,2022-02-03,1,19,140,1537,38,1296,1,0
470,528,2,2022-02-01,1,19,140,1537,38,1295,1,0
471,529,1,2026-06-22,1,20,148,1607,39,1298,1,0
472,529,2,2026-06-28,1,20,148,1607,39,1299,1,0
473,532,1,2025-03-31,1,31,241,2685,62,1307,1,0
474,533,1,2023-05-29,1,5,31,332,10,1308,1,0
475,534,2,2023-01-20,1,4,27,302,8,1309,1,0
476,534,2,2023-02-19,1,4,27,302,8,1310,1,0
477,535,1,2024-04-15,1,19,141,1540,38,1311,1,0
478,536,2,2022-06-28,1,28,219,2432,56,1313,1,0
479,537,2,2022-06-19,1,24,187,2077,48,1314,1,1
480,540,1,2022-11-13,1,13,97,1071,26,1321,1,0
481,542,1,2024-06-30,1,8,59,650,16,1324,1,0
482,545,1,2023-09-06,1,14,106,1181,28,1332,1,0
483,546,1,2026-03-30,1,1,8,88,2,1336,1,0
484,547,1,2025-07-28,1,31,239,2662,61,1338,1,0
485,548,1,2022-11-14,1,12,84,920,23,1340,1,0
486,551,1,2026-05-19,1,5,33,353,10,1347,1,0
487,551,1,2026-05-02,1,5,33,353,10,1348,1,0
488,552,1,2023-11-02,1,26,207,2308,51,1350,1,0
489,553,1,2026-04-09,1,20,152,1653,39,1353,1,0
490,553,1,2026-04-22,1,20,152,1653,39,1351,1,0
491,556,2,2023-11-27,1,4,27,297,7,1362,1,0
492,556,1,2023-11-23,1,4,27,297,7,1364,1,0
493,558,2,2025-01-10,1,21,159,1733,41,1368,1,0
494,559,1,2024-04-03,1,10,72,797,20,1372,1,0
495,559,2,2024-03-14,1,10,72,797,20,1371,1,0
496,560,1,2025-01-25,1,21,156,1697,41,1375,1,0
497,563,2,2024-02-26,1,18,136,1499,36,1383,1,0
498,564,1,2023-11-13,1,9,63,678,17,1384,1,0
499,564,1,2023-09-30,1,9,63,678,17,1385,1,0
500,565,1,2026-04-11,1,26,202,2234,52,1387,1,0
501,566,1,2025-11-09,1,25,194,2158,50,1393,1,0
502,566,1,2026-01-05,1,25,194,2158,50,1392,1,0
503,571,1,2023-02-21,1,18,137,1510,35,1402,1,0
504,571,1,2023-01-14,1,18,137,1510,35,1401,1,0
505,573,1,2026-01-27,1,14,108,1202,27,1407,1,0
506,574,1,2025-09-15,1,15,112,1237,29,1409,1,0
507,576,2,2026-04-17,1,5,32,344,10,1416,1,0
508,579,1,2024-06-03,1,13,97,1070,26,1420,1,0
509,581,1,2022-10-14,1,27,209,2320,54,1425,1,0
510,581,1,2022-09-02,1,27,209,2320,54,1423,1,0
511,582,1,2023-04-03,1,3,23,254,6,1426,1,0
512,585,2,2023-12-08,1,16,121,1325,32,1433,1,0
513,586,1,2025-11-12,1,22,167,1826,44,1437,1,0
514,587,2,2026-03-07,1,28,221,2456,55,1438,1,0
515,587,1,2026-04-05,1,28,221,2456,55,1439,1,0
516,589,2,2025-07-21,1,22,165,1797,43,1444,1,0
517,591,2,2024-12-24,1,19,141,1554,38,1448,1,0
518,592,1,2022-12-05,1,4,28,322,8,1449,1,0
519,593,1,2025-06-23,1,20,147,1601,40,1450,1,0
520,596,1,2023-08-30,1,22,163,1768,44,1458,1,0
521,597,1,2025-12-24,1,7,47,515,14,1459,1,0
522,597,1,2026-01-06,1,7,47,515,14,1462,1,0
523,598,1,2023-10-03,1,15,114,1256,30,1463,1,0
524,599,2,2022-04-19,1,9,66,716,17,1468,1,0
525,601,1,2023-09-29,1,6,40,445,11,1473,1,0
526,601,2,2023-09-08,1,6,40,445,11,1476,1,0
527,602,1,2025-05-29,1,12,91,1006,24,1479,1,0
528,602,1,2025-05-09,1,12,91,1006,24,1478,1,0
529,605,2,2023-08-07,1,25,199,2214,49,1485,1,0
530,606,1,2023-08-06,1,1,4,38,2,1488,1,0
531,606,1,2023-07-19,1,1,4,38,2,1489,1,0
532,608,1,2026-05-25,1,16,122,1343,31,1493,1,0
533,609,1,2026-06-28,1,15,113,1241,29,1495,1,0
534,612,1,2023-10-06,1,11,82,904,21,1500,1,0
535,612,1,2023-10-30,1,11,82,904,21,1503,1,0
536,613,1,2022-07-01,1,12,93,1034,23,1506,1,0
537,613,1,2022-05-11,1,12,93,1034,23,1504,1,0
538,614,1,2025-08-14,1,23,177,1943,46,1507,1,0
539,615,1,2026-04-28,1,17,128,1416,33,1508,1,0
540,618,1,2023-04-07,1,9,62,663,18,1514,1,0
541,618,1,2023-04-10,1,9,62,663,18,1513,1,0
542,619,1,2022-05-18,1,14,105,1178,28,1515,1,0
543,619,1,2022-06-25,1,14,105,1178,28,1516,1,0
544,621,1,2026-01-16,1,27,209,2318,54,1519,1,0
545,624,1,2025-08-12,1,27,209,2316,53,1528,1,0
546,625,1,2026-06-28,1,5,33,361,9,1530,1,0
547,626,1,2026-04-11,1,14,105,1166,27,1531,1,0
548,627,1,2024-12-19,1,6,41,460,11,1534,1,0
549,628,1,2022-04-16,1,27,212,2348,54,1535,1,0
550,631,1,2026-02-21,1,22,169,1847,43,1540,1,0
551,633,2,2023-11-10,1,9,65,704,17,1545,1,0
552,635,1,2025-07-07,1,20,145,1575,39,1549,1,0
553,635,1,2025-06-26,1,20,145,1575,39,1550,1,0
554,636,1,2025-12-06,1,9,64,698,18,1554,1,0
555,636,1,2025-12-31,1,9,64,698,18,1555,1,0
556,637,2,2023-01-15,1,10,69,757,20,1557,1,0
557,637,1,2023-01-30,1,10,69,757,20,1556,1,0
558,638,2,2022-07-23,1,21,156,1696,41,1559,1,0
559,639,1,2026-03-13,1,25,195,2164,49,1564,1,0
560,639,1,2026-02-14,1,25,195,2164,49,1561,1,0
561,640,1,2026-01-25,1,24,188,2082,47,1567,1,0
562,641,2,2022-01-11,1,8,50,543,16,1571,1,0
563,641,2,2022-01-22,1,8,50,543,16,1569,1,0
564,642,1,2026-06-28,1,1,9,104,1,1572,1,0
565,643,1,2024-12-18,1,28,218,2417,56,1573,1,0
566,644,1,2022-04-24,1,8,50,533,15,1574,1,0
567,644,1,2022-05-07,1,8,50,533,15,1576,1,0
568,645,1,2023-09-01,1,5,33,356,9,1580,1,0
569,645,1,2023-10-02,1,5,33,356,9,1578,1,0
570,646,2,2024-07-10,1,2,18,206,3,1582,1,0
571,648,1,2022-04-15,1,13,97,1063,26,1588,1,0
572,649,1,2023-03-25,1,27,214,2374,53,1592,1,0
573,649,1,2023-03-17,1,27,214,2374,53,1593,1,0
574,650,2,2024-11-09,1,24,182,2003,47,1594,1,0
575,650,2,2024-10-20,1,24,182,2003,47,1595,1,0
576,651,2,2025-08-31,1,17,130,1445,34,1596,1,0
577,651,1,2025-08-20,1,17,130,1445,34,1597,1,0
578,652,2,2023-04-30,1,11,77,845,22,1598,1,0
579,654,1,2023-11-24,1,27,215,2393,53,1602,1,0
580,658,1,2022-07-21,1,26,202,2237,51,1611,1,0
581,660,1,2022-05-20,1,29,231,2574,58,1617,1,0
582,660,2,2022-05-15,1,29,231,2574,58,1616,1,0
583,662,2,2025-03-28,1,6,38,420,12,1622,1,0
584,663,2,2022-05-12,1,1,10,111,2,1623,1,0
585,666,1,2022-11-05,1,16,121,1325,32,1633,1,0
586,670,1,2025-04-24,1,29,225,2495,58,1644,1,0
587,670,1,2025-04-12,1,29,225,2495,58,1643,1,0
588,671,1,2024-07-19,1,26,206,2292,52,1646,1,0
589,673,2,2024-06-18,1,20,148,1608,40,1654,1,0
590,674,1,2025-01-13,1,7,47,506,13,1657,1,0
591,675,1,2022-11-19,1,19,142,1565,37,1658,1,0
592,676,2,2026-06-06,1,28,219,2428,56,1661,1,0
593,676,2,2026-04-24,1,28,219,2428,56,1660,1,0
594,678,2,2023-04-05,1,18,132,1449,36,1664,1,0
595,678,1,2023-04-01,1,18,132,1449,36,1663,1,0
596,680,1,2026-05-10,1,30,235,2628,59,1669,1,0
597,682,1,2024-07-28,1,3,22,239,6,1675,1,0
598,682,2,2024-07-16,1,3,22,239,6,1676,1,0
599,683,1,2023-06-15,1,31,242,2696,62,1678,1,0
600,683,1,2023-06-12,1,31,242,2696,62,1677,1,0
601,685,2,2025-03-07,1,8,52,562,15,1680,1,0
602,687,1,2025-10-03,1,4,25,280,7,1683,1,0
603,688,2,2024-06-06,1,2,16,182,3,1685,1,0
604,688,1,2024-04-28,1,2,16,182,3,1684,1,0
605,689,2,2025-03-12,1,5,30,327,9,1689,1,0
606,690,1,2026-03-25,1,9,63,687,18,1691,1,0
607,690,2,2026-03-28,1,9,63,687,18,1690,1,0
608,691,2,2023-05-18,1,2,15,165,3,1692,1,0
609,692,2,2026-01-15,1,15,113,1244,29,1696,1,0
610,693,2,2023-11-20,1,10,69,744,20,1697,1,0
611,695,1,2025-10-01,1,16,121,1331,31,1702,1,0
612,696,1,2023-11-15,1,9,62,673,17,1703,1,0
613,696,2,2023-10-20,1,9,62,673,17,1704,1,0
614,698,1,2024-04-28,1,25,192,2121,49,1707,1,0
615,699,1,2024-12-18,1,17,129,1420,34,1708,1,0
616,700,1,2024-01-15,1,9,62,665,17,1713,1,0
617,708,1,2025-12-09,1,7,45,486,14,1733,1,0
618,709,1,2023-02-03,1,3,22,241,6,1737,1,0
619,709,1,2023-02-18,1,3,22,241,6,1738,1,0
620,711,1,2025-11-09,1,18,138,1515,35,1743,1,0
621,712,1,2024-02-14,1,2,14,155,4,1746,1,0
622,712,1,2024-01-21,1,2,14,155,4,1745,1,1
623,713,2,2024-11-03,1,21,159,1745,42,1749,1,0
624,713,1,2024-09-19,1,21,159,1745,42,1750,1,0
625,716,1,2025-10-28,1,3,20,215,5,1758,1,0
626,717,1,2024-06-24,1,25,194,2158,49,1761,1,0
627,718,1,2026-01-27,1,21,159,1740,42,1766,1,0
628,720,1,2022-04-23,1,27,215,2385,54,1771,1,0
629,720,1,2022-04-26,1,27,215,2385,54,1770,1,0
630,721,1,2024-11-20,1,28,220,2441,56,1772,1,0
631,722,1,2025-11-14,1,6,40,437,12,1774,1,0
632,723,1,2023-11-19,1,26,204,2265,52,1776,1,0
633,723,1,2023-10-09,1,26,204,2265,52,1777,1,0
634,724,2,2022-04-24,1,15,110,1211,30,1780,1,0
635,724,1,2022-04-10,1,15,110,1211,30,1781,1,0
636,725,2,2022-09-07,1,22,161,1750,44,1783,1,0
637,728,1,2026-06-09,1,25,196,2183,49,1789,1,0
638,728,1,2026-06-28,1,25,196,2183,49,1790,1,0
639,729,1,2025-04-30,1,9,62,676,17,1791,1,0
640,733,2,2025-09-09,1,29,228,2530,57,1801,1,0
641,733,2,2025-10-19,1,29,228,2530,57,1802,1,0
642,736,2,2026-06-28,1,26,204,2274,52,1811,1,0
643,736,1,2026-06-28,1,26,204,2274,52,1810,1,0
644,737,1,2024-01-08,1,16,123,1355,31,1813,1,0
645,738,2,2025-02-06,1,21,157,1714,42,1819,1,0
646,739,1,2022-03-02,1,27,210,2324,54,1821,1,0
647,739,1,2022-02-16,1,27,210,2324,54,1822,1,0
648,740,2,2026-01-24,1,23,176,1921,45,1824,1,0
649,742,1,2025-03-15,1,11,79,867,22,1829,1,0
650,743,1,2023-04-25,1,14,105,1170,28,1834,1,0
651,744,1,2025-03-26,1,29,225,2495,57,1835,1,0
652,746,2,2025-05-01,1,14,104,1150,27,1839,1,0
653,748,1,2025-11-03,1,20,150,1639,39,1844,1,0
654,748,1,2025-09-22,1,20,150,1639,39,1845,1,0
655,749,1,2024-10-04,1,12,92,1011,23,1849,1,0
656,749,2,2024-08-21,1,12,92,1011,23,1847,1,0
657,750,1,2026-04-10,1,24,188,2084,48,1851,1,0
658,751,1,2026-06-13,1,12,90,987,23,1854,1,0
659,753,1,2026-05-29,1,9,62,672,18,1859,1,0
660,753,1,2026-05-09,1,9,62,672,18,1858,1,0
661,754,1,2024-02-15,1,5,31,338,9,1860,1,0
662,754,1,2024-02-16,1,5,31,338,9,1861,1,0
663,755,2,2026-06-28,1,20,146,1589,39,1862,1,0
664,755,1,2026-06-28,1,20,146,1589,39,1864,1,0
665,758,1,2023-01-20,1,6,41,450,12,1873,1,0
666,758,1,2023-02-04,1,6,41,450,12,1872,1,0
667,760,1,2023-11-26,1,1,10,114,1,1880,1,0
668,761,2,2023-07-14,1,30,234,2599,60,1881,1,0
669,762,1,2023-11-02,1,30,236,2633,59,1883,1,0
670,762,1,2023-11-07,1,30,236,2633,59,1884,1,0
671,764,1,2024-11-16,1,10,74,818,20,1888,1,0
672,767,1,2022-11-09,1,31,239,2663,62,1897,1,0
673,767,2,2022-10-11,1,31,239,2663,62,1898,1,0
674,768,1,2026-01-30,1,15,115,1278,29,1900,1,0
675,768,1,2026-03-18,1,15,115,1278,29,1899,1,0
676,769,2,2026-04-20,1,13,96,1057,26,1902,1,0
677,769,1,2026-05-11,1,13,96,1057,26,1901,1,0
678,772,1,2025-11-15,1,13,96,1051,25,1911,1,0
679,773,1,2026-04-15,1,26,206,2298,51,1916,1,0
680,773,2,2026-04-27,1,26,206,2298,51,1917,1,0
681,775,1,2026-06-28,1,28,220,2446,56,1919,1,0
682,776,1,2023-07-07,1,5,31,339,10,1921,1,0
683,778,2,2024-09-05,1,11,79,863,22,1924,1,0
684,778,1,2024-08-10,1,11,79,863,22,1923,1,0
685,779,1,2022-12-29,1,8,56,612,16,1925,1,0
686,780,1,2025-01-12,1,31,241,2692,61,1926,1,0
687,780,1,2025-01-21,1,31,241,2692,61,1927,1,0
688,781,1,2024-07-11,1,28,218,2418,55,1928,1,0
689,783,2,2025-06-08,1,1,11,133,1,1934,1,0
690,783,1,2025-07-18,1,1,11,133,1,1933,1,0
691,784,1,2024-06-07,1,8,55,602,16,1938,1,0
692,785,1,2022-09-06,1,25,193,2138,50,1940,1,0
693,785,1,2022-09-21,1,25,193,2138,50,1939,1,0
694,788,1,2026-06-27,1,7,47,509,14,1945,1,0
695,789,1,2023-04-24,1,20,146,1585,39,1946,1,0
696,790,1,2026-06-07,1,22,170,1854,43,1947,1,0
697,791,1,2023-11-02,1,15,111,1225,29,1949,1,0
698,793,1,2024-02-21,1,19,140,1531,37,1954,1,0
699,794,1,2023-02-15,1,8,59,648,16,1956,1,1
700,795,1,2024-04-22,1,10,71,776,20,1961,1,0
701,795,1,2024-06-08,1,10,71,776,20,1959,1,0
702,796,1,2026-01-03,1,1,5,57,2,1964,1,0
703,796,1,2025-12-06,1,1,5,57,2,1965,1,0
704,798,1,2024-12-23,1,30,236,2633,60,1968,1,0
705,798,1,2025-02-11,1,30,236,2633,60,1969,1,0
706,799,1,2026-04-15,1,12,90,987,24,1971,1,0
707,800,1,2022-12-19,1,27,210,2324,53,1974,1,0
708,801,1,2025-08-20,1,25,198,2198,50,1976,1,0
709,802,1,2026-02-10,1,8,53,582,15,1981,1,0
710,803,2,2024-03-28,1,31,242,2696,62,1983,1,0
711,803,1,2024-04-23,1,31,242,2696,62,1984,1,0
712,804,1,2025-01-24,1,26,202,2230,51,1986,1,0
713,805,2,2026-03-15,1,18,136,1500,36,1988,1,0
714,808,2,2022-04-02,1,19,142,1557,38,1995,1,0
715,810,1,2026-04-14,1,20,149,1623,39,1999,1,0
716,810,1,2026-04-14,1,20,149,1623,39,1998,1,0
717,811,2,2023-01-08,1,14,105,1161,27,2000,1,0
718,813,1,2022-10-28,1,13,98,1081,26,2005,1,0
719,815,2,2026-03-05,1,11,80,881,21,2011,1,0
720,816,2,2024-01-08,1,23,172,1870,45,2013,1,0
721,816,1,2024-01-13,1,23,172,1870,45,2015,1,0
722,817,1,2025-06-26,1,28,220,2442,56,2016,1,0
723,818,1,2026-05-02,1,7,47,511,13,2017,1,0
724,821,1,2024-01-17,1,7,44,481,13,2024,1,0
725,821,1,2024-01-15,1,7,44,481,13,2023,1,0
726,822,1,2026-06-28,1,27,215,2389,54,2026,1,0
727,823,2,2025-12-25,1,7,46,499,14,2028,1,0
728,825,2,2025-11-24,1,25,196,2176,49,2035,1,0
729,825,1,2025-12-23,1,25,196,2176,49,2036,1,0
730,826,2,2025-11-28,1,13,96,1058,25,2038,1,0
731,826,1,2025-12-26,1,13,96,1058,25,2041,1,0
732,828,1,2022-05-02,1,14,105,1162,28,2045,1,0
733,828,1,2022-05-21,1,14,105,1162,28,2046,1,1
734,829,1,2024-09-12,1,27,210,2326,54,2048,1,0
735,829,1,2024-10-18,1,27,210,2326,54,2047,1,0
736,830,1,2023-12-14,1,13,96,1058,26,2050,1,0
737,830,1,2023-12-30,1,13,96,1058,26,2051,1,0
738,833,1,2026-05-12,1,23,178,1954,45,2056,1,0
739,834,1,2026-03-08,1,24,186,2046,47,2057,1,0
740,836,2,2025-04-05,1,19,141,1541,38,2061,1,0
741,838,1,2023-10-25,1,11,77,846,22,2069,1,0
742,838,2,2023-10-19,1,11,77,846,22,2067,1,0
743,839,1,2026-06-25,1,27,214,2378,54,2070,1,0
744,839,1,2026-06-01,1,27,214,2378,54,2071,1,0
745,840,2,2025-09-25,1,24,182,2001,48,2073,1,0
746,841,1,2026-06-02,1,28,222,2461,55,2075,1,0
747,841,1,2026-06-27,1,28,222,2461,55,2074,1,0
748,842,1,2022-02-22,1,2,16,179,4,2079,1,0
749,843,1,2023-09-02,1,20,147,1601,40,2080,1,0
750,844,2,2023-01-11,1,5,36,402,10,2081,1,0
751,845,1,2023-08-31,1,19,140,1529,37,2083,1,0
752,845,1,2023-07-14,1,19,140,1529,37,2082,1,0
753,846,1,2023-10-15,1,13,95,1041,26,2084,1,0
754,847,1,2025-05-13,1,31,241,2687,61,2085,1,0
755,849,1,2023-05-04,1,16,120,1316,31,2087,1,0
756,849,1,2023-05-22,1,16,120,1316,31,2088,1,0
757,850,1,2025-03-18,1,4,27,291,7,2090,1,0
758,850,1,2025-03-13,1,4,27,291,7,2092,1,0
759,851,1,2024-12-26,1,21,157,1708,42,2093,1,0
760,852,1,2025-08-22,1,11,82,901,22,2095,1,0
761,853,1,2023-12-09,1,1,2,3,1,2099,1,0
762,854,1,2025-09-15,1,11,80,883,21,2100,1,0
763,855,2,2025-08-06,1,9,63,682,17,2104,1,0
764,855,1,2025-08-24,1,9,63,682,17,2101,1,0
765,856,1,2022-12-02,1,27,210,2325,54,2105,1,0
766,857,1,2023-12-09,1,19,140,1531,38,2109,1,0
767,861,2,2023-06-19,1,25,196,2170,49,2120,1,0
768,862,1,2023-12-29,1,15,110,1217,30,2123,1,0
769,866,2,2025-10-03,1,30,235,2625,59,2134,1,0
770,867,1,2026-03-27,1,3,21,232,6,2138,1,0
771,867,1,2026-04-19,1,3,21,232,6,2136,1,0
772,870,1,2025-11-28,1,14,104,1154,28,2145,1,0
773,874,1,2025-10-07,1,9,61,658,18,2153,1,0
774,875,1,2024-10-02,1,2,13,138,3,2158,1,0
775,876,2,2025-02-08,1,7,46,502,14,2160,1,0
776,876,1,2025-01-01,1,7,46,502,14,2161,1,0
777,878,2,2023-11-09,1,28,219,2427,55,2167,1,0
778,879,1,2026-04-12,1,17,128,1418,33,2168,1,0
779,881,1,2025-03-10,1,13,98,1085,26,2171,1,0
780,881,2,2025-03-01,1,13,98,1085,26,2173,1,0
781,883,2,2023-06-14,1,23,180,1981,45,2175,1,0
782,884,1,2023-05-07,1,17,127,1401,34,2178,1,0
783,884,1,2023-03-21,1,17,127,1401,34,2177,1,0
784,885,1,2022-09-30,1,15,116,1283,30,2182,1,0
785,887,2,2026-02-16,1,16,121,1331,31,2187,1,0
786,888,1,2026-06-28,1,12,88,964,24,2190,1,0
787,889,1,2022-05-29,1,24,185,2032,48,2193,1,0
788,892,2,2024-01-29,1,20,152,1655,39,2202,1,0
789,893,1,2024-02-15,1,18,132,1452,36,2203,1,0
790,893,1,2024-01-30,1,18,132,1452,36,2204,1,0
791,894,1,2023-09-22,1,12,85,927,24,2206,1,0
792,895,2,2026-06-28,1,17,130,1439,34,2209,1,0
793,896,1,2024-10-04,1,31,240,2670,62,2213,1,0
794,896,1,2024-10-01,1,31,240,2670,62,2211,1,0
795,897,1,2023-08-11,1,26,203,2249,51,2214,1,0
796,899,1,2022-09-07,1,7,47,504,13,2217,1,0
797,900,1,2024-01-19,1,24,188,2085,47,2218,1,0
798,901,1,2026-06-28,1,19,143,1566,38,2219,1,0
799,902,2,2023-01-10,1,12,89,982,24,2220,1,0
800,907,1,2022-09-18,1,7,48,521,14,2234,1,0
801,908,1,2022-01-27,1,1,7,75,1,2238,1,0
802,908,1,2022-03-22,1,1,7,75,1,2237,1,0
803,910,1,2024-08-09,1,7,43,471,13,2241,1,0
804,912,1,2023-08-15,1,22,161,1748,43,2247,1,0
805,912,1,2023-08-08,1,22,161,1748,43,2246,1,0
806,914,1,2023-05-30,1,22,163,1775,43,2252,1,0
807,914,1,2023-06-16,1,22,163,1775,43,2251,1,0
808,915,1,2026-06-12,1,23,176,1925,46,2253,1,0
809,916,1,2022-05-14,1,29,224,2491,58,2254,1,0
810,916,1,2022-05-01,1,29,224,2491,58,2255,1,0
811,921,1,2023-07-01,1,18,137,1510,36,2269,1,0
812,921,1,2023-06-09,1,18,137,1510,36,2268,1,0
813,923,1,2023-02-10,1,10,70,764,20,2272,1,0
814,925,1,2022-07-06,1,5,34,369,9,2279,1,0
815,926,1,2022-06-29,1,15,115,1279,29,2281,1,0
816,927,1,2022-04-09,1,21,159,1745,42,2285,1,0
817,927,2,2022-03-04,1,21,159,1745,42,2283,1,0
818,929,1,2023-02-26,1,3,20,210,5,2290,1,0
819,930,2,2023-04-28,1,17,130,1445,34,2291,1,0
820,931,2,2022-06-13,1,31,240,2670,62,2292,1,0
821,931,2,2022-07-06,1,31,240,2670,62,2293,1,0
822,933,2,2022-07-13,1,29,225,2498,58,2297,1,0
823,934,1,2024-02-01,1,11,78,861,22,2301,1,0
824,935,1,2024-07-02,1,28,222,2477,56,2305,1,0
825,936,1,2023-02-20,1,16,121,1326,32,2308,1,0
826,937,1,2025-03-22,1,8,57,618,16,2310,1,0
827,939,1,2023-10-06,1,4,26,284,8,2314,1,0
828,940,1,2025-06-09,1,21,156,1695,41,2315,1,0
829,942,1,2023-12-24,1,7,45,488,14,2321,1,0
830,942,1,2023-12-17,1,7,45,488,14,2320,1,0
831,943,1,2025-03-20,1,8,53,580,16,2322,1,0
832,944,1,2025-08-29,1,29,225,2500,57,2325,1,0
833,944,1,2025-09-15,1,29,225,2500,57,2324,1,0
834,945,1,2022-02-08,1,13,96,1061,26,2326,1,0
835,946,1,2024-06-30,1,18,137,1504,35,2328,1,0
836,946,1,2024-07-25,1,18,137,1504,35,2327,1,0
837,947,1,2023-01-29,1,2,18,206,4,2330,1,0
838,949,1,2025-06-23,1,4,28,319,8,2334,1,0
839,949,1,2025-06-21,1,4,28,319,8,2336,1,0
840,950,1,2026-03-22,1,20,145,1580,40,2339,1,0
841,950,1,2026-03-24,1,20,145,1580,40,2337,1,0
842,951,1,2023-05-06,1,23,180,1987,46,2341,1,0
843,953,1,2023-03-28,1,30,234,2602,59,2346,1,0
844,955,1,2024-12-30,1,17,127,1392,34,2350,1,0
845,956,1,2025-05-30,1,21,155,1684,41,2351,1,0
846,956,1,2025-04-20,1,21,155,1684,41,2352,1,0
847,959,2,2022-11-05,1,22,170,1851,44,2361,1,0
848,959,1,2022-10-03,1,22,170,1851,44,2360,1,0
849,960,1,2022-08-03,1,6,39,434,11,2362,1,0
850,961,1,2024-03-31,1,16,124,1359,32,2364,1,0
851,962,2,2025-12-27,1,29,228,2530,58,2365,1,0
852,963,1,2024-08-29,1,11,81,896,22,2367,1,0
853,964,1,2023-07-26,1,3,21,233,6,2369,1,0
854,964,1,2023-08-01,1,3,21,233,6,2370,1,0
855,965,1,2022-05-24,1,17,127,1397,33,2373,1,0
856,968,1,2025-12-08,1,23,180,1981,46,2380,1,0
857,968,2,2025-11-13,1,23,180,1981,46,2379,1,0
858,969,2,2025-04-21,1,27,210,2330,54,2381,1,0
859,970,1,2023-03-22,1,17,128,1408,33,2382,1,0
860,970,1,2023-03-23,1,17,128,1408,33,2383,1,0
861,972,1,2025-09-17,1,15,116,1283,29,2388,1,0
862,974,1,2025-05-18,1,15,116,1286,30,2393,1,0
863,975,2,2022-08-02,1,7,48,517,13,2394,1,0
864,976,1,2024-05-18,1,19,141,1543,37,2397,1,0
865,976,2,2024-07-05,1,19,141,1543,37,2399,1,0
866,977,1,2025-05-13,1,30,234,2604,60,2400,1,0
867,978,1,2023-05-15,1,13,98,1074,26,2402,1,0
868,978,1,2023-05-03,1,13,98,1074,26,2403,1,0
869,979,1,2025-11-16,1,16,124,1367,31,2406,1,0
870,979,1,2025-11-22,1,16,124,1367,31,2405,1,0
871,980,1,2026-05-20,1,22,168,1834,44,2409,1,0
872,980,2,2026-06-14,1,22,168,1834,44,2408,1,0
873,981,1,2022-12-26,1,22,162,1761,44,2412,1,0
874,982,1,2022-08-24,1,31,240,2675,62,2415,1,0
875,982,1,2022-08-11,1,31,240,2675,62,2416,1,0
876,983,1,2024-02-07,1,9,64,694,18,2417,1,0
877,986,1,2025-06-01,1,23,179,1972,46,2426,1,0
878,988,2,2023-07-15,1,25,200,2215,49,2432,1,0
879,989,1,2022-10-05,1,16,124,1361,32,2436,1,0
880,989,1,2022-09-24,1,16,124,1361,32,2433,1,0
881,991,1,2022-03-27,1,19,141,1545,38,2441,1,0
882,992,1,2023-08-28,1,2,13,144,3,2444,1,0
883,992,1,2023-10-02,1,2,13,144,3,2446,1,0
884,994,1,2022-07-02,1,3,21,228,5,2452,1,0
885,995,1,2024-08-11,1,28,218,2418,55,2454,1,0
886,996,2,2024-04-14,1,22,170,1858,44,2455,1,0
887,996,2,2024-04-12,1,22,170,1858,44,2456,1,0
888,997,1,2022-10-17,1,10,69,746,19,2457,1,0
889,999,1,2023-05-12,1,18,136,1502,36,2461,1,0
890,1000,1,2025-02-10,1,3,22,236,5,2463,1,0
891,1000,2,2025-02-02,1,3,22,236,5,2462,1,0
892,1002,1,2026-06-28,1,30,237,2656,59,2470,1,0
893,1002,2,2026-06-28,1,30,237,2656,59,2472,1,0
894,1003,1,2026-05-29,1,16,121,1329,31,2475,1,0
895,1003,1,2026-06-18,1,16,121,1329,31,2473,1,0
896,1005,1,2025-01-17,1,21,154,1677,42,2480,1,0
897,1006,1,2023-06-09,1,1,10,117,2,2485,1,0
898,1008,1,2024-02-16,1,27,216,2405,53,2490,1,0
899,1009,1,2024-04-01,1,29,228,2528,58,2493,1,0
900,1010,1,2025-12-12,1,21,154,1674,41,2494,1,0
901,1010,1,2026-01-31,1,21,154,1674,41,2495,1,0
902,1011,1,2023-02-18,1,14,106,1182,28,2499,1,0
903,1011,2,2023-03-14,1,14,106,1182,28,2500,1,0
904,1012,1,2024-12-08,1,13,95,1039,25,2502,1,0
905,1013,1,2024-02-13,1,22,164,1781,44,2503,1,0
906,1014,1,2023-03-24,1,13,95,1040,25,2504,1,0
907,1016,1,2023-11-14,1,1,7,80,2,2508,1,0
908,1017,1,2023-09-07,1,20,145,1581,39,2510,1,0
909,1018,1,2025-06-14,1,25,197,2184,50,2516,1,0
910,1019,1,2022-05-04,1,22,168,1834,44,2518,1,0
911,1022,1,2024-07-20,1,30,237,2650,59,2524,1,0
912,1022,1,2024-08-25,1,30,237,2650,59,2525,1,0
913,1023,1,2022-02-18,1,12,87,957,23,2530,1,0
914,1023,1,2022-01-07,1,12,87,957,23,2527,1,0
