CSID,CaseMasterID,csdate,cstype,PolicePersonID
642,1163,2022-03-23 00:00:00,A,498
643,1165,2025-09-27 00:00:00,A,467
644,1166,2025-04-16 00:00:00,A,1237
645,1169,2023-01-17 00:00:00,A,187
646,1170,2024-06-27 00:00:00,A,1361
647,1174,2024-01-31 00:00:00,A,637
648,1175,2024-02-21 00:00:00,A,609
649,1176,2026-06-28 00:00:00,A,355
650,1177,2026-06-28 00:00:00,A,107
651,1179,2026-06-28 00:00:00,B,2040
652,1180,2025-11-25 00:00:00,A,1625
653,1182,2024-05-22 00:00:00,A,737
654,1184,2022-08-11 00:00:00,C,551
655,1185,2024-11-25 00:00:00,A,1419
656,1186,2023-09-29 00:00:00,A,2583
657,1189,2025-06-09 00:00:00,A,382
658,1190,2023-11-30 00:00:00,B,2453
659,1192,2024-12-01 00:00:00,A,480
660,1193,2024-04-05 00:00:00,A,1139
661,1195,2025-08-07 00:00:00,A,937
662,1196,2022-07-14 00:00:00,A,1259
663,1197,2022-07-09 00:00:00,A,278
664,1198,2025-10-28 00:00:00,B,873
665,1202,2026-06-28 00:00:00,A,265
666,1205,2024-02-01 00:00:00,A,1084
667,1208,2026-06-28 00:00:00,C,70
668,1209,2026-04-28 00:00:00,A,1665
669,1211,2024-09-02 00:00:00,A,1077
670,1212,2024-10-03 00:00:00,C,1398
671,1213,2025-04-10 00:00:00,A,371
672,1214,2026-06-28 00:00:00,A,1202
673,1217,2025-10-26 00:00:00,A,1120
674,1218,2026-02-21 00:00:00,C,1326
675,1219,2023-09-25 00:00:00,C,1234
676,1220,2023-03-06 00:00:00,C,514
677,1222,2022-11-11 00:00:00,A,1567
678,1224,2024-05-24 00:00:00,C,1930
679,1225,2022-06-04 00:00:00,C,908
680,1228,2024-11-10 00:00:00,A,120
681,1230,2024-09-05 00:00:00,A,308
682,1231,2026-06-28 00:00:00,A,431
683,1233,2023-01-06 00:00:00,A,154
684,1234,2026-01-14 00:00:00,A,359
685,1235,2022-10-06 00:00:00,B,1042
686,1241,2026-06-28 00:00:00,A,1523
687,1243,2025-12-30 00:00:00,B,1394
688,1244,2026-01-19 00:00:00,B,526
689,1245,2025-01-25 00:00:00,B,2034
690,1246,2023-09-22 00:00:00,C,193
691,1248,2022-10-03 00:00:00,A,900
692,1249,2026-04-03 00:00:00,A,831
693,1250,2026-06-08 00:00:00,A,1235
694,1252,2024-02-01 00:00:00,A,2018
695,1255,2023-06-21 00:00:00,B,1866
696,1257,2022-07-24 00:00:00,A,2688
697,1259,2024-02-22 00:00:00,B,475
698,1260,2024-08-13 00:00:00,A,88
699,1261,2025-03-14 00:00:00,A,2658
700,1262,2024-08-24 00:00:00,B,1449
701,1263,2026-04-06 00:00:00,C,979
702,1266,2022-11-06 00:00:00,A,2638
703,1267,2023-01-04 00:00:00,A,1982
704,1268,2024-02-19 00:00:00,A,2660
705,1270,2023-07-28 00:00:00,A,763
706,1271,2025-02-18 00:00:00,B,1064
707,1272,2026-06-28 00:00:00,A,2101
708,1282,2022-04-21 00:00:00,A,419
709,1283,2025-10-02 00:00:00,C,2162
710,1284,2026-03-15 00:00:00,A,311
711,1289,2022-12-30 00:00:00,A,93
712,1291,2026-06-28 00:00:00,B,652
713,1292,2023-07-02 00:00:00,A,147
714,1293,2024-11-08 00:00:00,A,335
715,1297,2024-01-08 00:00:00,A,510
716,1299,2026-04-04 00:00:00,A,2514
717,1302,2024-09-22 00:00:00,A,410
718,1303,2023-10-13 00:00:00,A,1523
719,1304,2026-01-12 00:00:00,A,1067
720,1305,2023-06-01 00:00:00,A,2208
721,1307,2026-04-11 00:00:00,A,632
722,1308,2023-06-19 00:00:00,A,1723
723,1309,2025-01-05 00:00:00,B,2264
724,1312,2025-02-21 00:00:00,A,240
725,1313,2026-06-13 00:00:00,A,1318
726,1315,2023-09-27 00:00:00,A,516
727,1320,2023-06-15 00:00:00,A,319
728,1321,2026-06-28 00:00:00,A,1253
729,1322,2026-06-28 00:00:00,A,2634
730,1323,2025-05-26 00:00:00,A,500
731,1324,2025-08-23 00:00:00,A,1727
732,1326,2026-06-28 00:00:00,A,710
733,1327,2025-01-05 00:00:00,A,848
734,1331,2022-08-01 00:00:00,A,1549
735,1333,2026-06-15 00:00:00,A,1740
736,1334,2022-10-06 00:00:00,A,1679
737,1335,2023-12-18 00:00:00,C,2401
738,1336,2024-07-27 00:00:00,C,1417
739,1337,2024-03-11 00:00:00,A,875
740,1338,2023-04-30 00:00:00,C,1072
741,1339,2024-10-29 00:00:00,A,454
742,1340,2026-04-13 00:00:00,C,1526
743,1341,2022-08-01 00:00:00,B,1397
744,1342,2023-11-05 00:00:00,A,1458
745,1344,2022-08-12 00:00:00,C,2625
746,1346,2024-09-09 00:00:00,A,2534
747,1347,2024-02-20 00:00:00,A,402
748,1348,2025-05-07 00:00:00,A,1842
749,1349,2026-06-19 00:00:00,C,1475
750,1350,2026-06-28 00:00:00,A,2501
751,1351,2026-03-08 00:00:00,A,313
752,1358,2023-04-14 00:00:00,A,1688
753,1359,2024-01-08 00:00:00,B,657
754,1363,2023-04-15 00:00:00,A,2659
755,1364,2026-06-10 00:00:00,A,1039
756,1371,2026-02-11 00:00:00,C,299
757,1372,2022-07-05 00:00:00,A,1058
758,1373,2024-07-10 00:00:00,A,943
759,1374,2026-03-18 00:00:00,C,2327
760,1377,2024-08-09 00:00:00,C,177
761,1380,2023-10-03 00:00:00,C,1485
762,1381,2023-04-23 00:00:00,B,2453
763,1382,2025-12-12 00:00:00,A,1464
764,1388,2024-10-31 00:00:00,C,1714
765,1389,2024-08-31 00:00:00,A,2216
766,1392,2024-07-21 00:00:00,A,2006
767,1393,2023-02-19 00:00:00,C,622
768,1397,2024-11-25 00:00:00,A,1018
769,1398,2023-02-22 00:00:00,A,273
770,1399,2023-12-19 00:00:00,A,428
771,1401,2025-06-19 00:00:00,A,168
772,1402,2024-05-30 00:00:00,C,2638
773,1403,2022-04-13 00:00:00,A,2524
774,1404,2023-12-03 00:00:00,A,1584
775,1405,2026-06-28 00:00:00,C,1652
776,1410,2026-06-28 00:00:00,A,191
777,1412,2025-10-18 00:00:00,A,159
778,1413,2022-05-09 00:00:00,C,2629
779,1414,2026-06-01 00:00:00,A,2479
780,1415,2026-03-03 00:00:00,A,1221
781,1417,2023-05-14 00:00:00,A,771
782,1418,2023-08-25 00:00:00,A,680
783,1419,2024-12-16 00:00:00,C,2273
784,1421,2026-05-24 00:00:00,B,1606
785,1424,2025-08-18 00:00:00,B,677
786,1425,2022-07-18 00:00:00,A,1029
787,1426,2024-11-04 00:00:00,A,1527
788,1429,2023-11-30 00:00:00,A,2521
789,1430,2026-06-28 00:00:00,A,494
790,1432,2023-04-07 00:00:00,C,871
791,1433,2025-11-17 00:00:00,C,160
792,1435,2023-11-22 00:00:00,C,1800
793,1436,2024-06-08 00:00:00,B,343
794,1437,2023-03-29 00:00:00,C,674
795,1438,2026-02-20 00:00:00,A,2094
796,1439,2023-10-06 00:00:00,B,664
797,1441,2026-06-28 00:00:00,A,591
798,1442,2026-06-28 00:00:00,B,621
799,1448,2023-03-05 00:00:00,C,364
800,1449,2023-11-11 00:00:00,A,287
801,1450,2026-02-01 00:00:00,C,1421
802,1453,2026-06-19 00:00:00,B,999
803,1454,2022-08-05 00:00:00,C,432
804,1459,2024-07-27 00:00:00,A,2038
805,1461,2026-05-15 00:00:00,B,255
806,1462,2026-06-28 00:00:00,A,1622
807,1465,2023-03-17 00:00:00,A,2321
808,1466,2025-01-04 00:00:00,A,2126
809,1467,2025-10-30 00:00:00,A,245
810,1468,2025-04-13 00:00:00,C,1833
811,1471,2026-04-29 00:00:00,A,519
812,1472,2024-05-30 00:00:00,A,464
813,1473,2024-06-05 00:00:00,C,2580
814,1476,2023-10-20 00:00:00,C,1527
815,1477,2024-01-23 00:00:00,C,351
816,1478,2025-09-27 00:00:00,A,437
817,1479,2023-09-29 00:00:00,A,670
818,1480,2022-10-01 00:00:00,C,2344
819,1485,2024-04-11 00:00:00,A,1396
820,1486,2025-06-02 00:00:00,A,1056
821,1487,2022-05-03 00:00:00,A,2438
822,1488,2023-09-07 00:00:00,A,1220
823,1489,2026-06-28 00:00:00,A,1986
824,1491,2026-06-28 00:00:00,A,876
825,1492,2023-07-22 00:00:00,B,678
826,1494,2025-04-20 00:00:00,A,2637
827,1495,2026-06-28 00:00:00,A,2291
828,1497,2023-12-11 00:00:00,A,422
829,1498,2025-07-16 00:00:00,B,309
830,1499,2022-12-02 00:00:00,A,1177
831,1500,2026-04-12 00:00:00,B,2677
832,1506,2024-11-09 00:00:00,B,1066
833,1510,2026-06-28 00:00:00,A,2533
834,1514,2024-02-21 00:00:00,A,2573
835,1515,2023-08-24 00:00:00,B,2363
836,1516,2022-10-26 00:00:00,B,1970
837,1518,2024-02-25 00:00:00,A,197
838,1519,2024-05-31 00:00:00,A,2361
839,1521,2022-11-23 00:00:00,A,1569
840,1524,2026-06-28 00:00:00,A,1841
841,1526,2026-01-14 00:00:00,A,2353
842,1528,2024-08-24 00:00:00,A,971
843,1529,2026-02-03 00:00:00,B,1400
844,1538,2024-05-04 00:00:00,B,1833
845,1540,2025-10-04 00:00:00,B,2017
846,1542,2023-03-23 00:00:00,A,2680
847,1543,2023-06-12 00:00:00,A,408
848,1544,2022-07-22 00:00:00,C,2253
849,1547,2026-02-04 00:00:00,C,2184
850,1549,2022-11-12 00:00:00,B,866
851,1551,2026-05-30 00:00:00,A,2656
852,1552,2025-01-18 00:00:00,A,431
853,1553,2023-05-09 00:00:00,A,1990
854,1555,2025-07-15 00:00:00,A,333
855,1556,2025-02-09 00:00:00,B,502
856,1557,2023-06-14 00:00:00,B,1573
857,1558,2024-12-29 00:00:00,A,1493
858,1560,2026-02-13 00:00:00,B,633
859,1561,2023-06-12 00:00:00,C,599
860,1564,2023-04-24 00:00:00,A,1523
861,1565,2023-10-17 00:00:00,A,799
862,1566,2023-12-09 00:00:00,A,899
863,1567,2024-03-20 00:00:00,B,2233
864,1570,2026-06-28 00:00:00,A,2636
865,1571,2023-08-07 00:00:00,A,2401
866,1572,2026-06-15 00:00:00,B,1458
867,1573,2025-07-27 00:00:00,A,2684
868,1574,2025-04-02 00:00:00,A,2672
869,1575,2024-07-03 00:00:00,C,393
870,1578,2025-06-08 00:00:00,A,1243
871,1580,2026-06-06 00:00:00,A,1535
872,1581,2026-06-28 00:00:00,A,125
873,1583,2026-06-28 00:00:00,A,292
874,1584,2023-01-22 00:00:00,A,2167
875,1585,2023-02-13 00:00:00,B,2542
876,1586,2024-06-22 00:00:00,C,1711
877,1587,2024-11-11 00:00:00,A,1505
878,1590,2024-05-23 00:00:00,C,1810
879,1591,2024-02-11 00:00:00,A,347
880,1592,2026-06-28 00:00:00,A,297
881,1593,2023-11-17 00:00:00,C,1198
882,1595,2026-06-28 00:00:00,A,2689
883,1596,2025-11-08 00:00:00,A,2200
884,1597,2025-02-19 00:00:00,A,1211
885,1598,2024-11-05 00:00:00,A,291
886,1601,2026-06-28 00:00:00,A,2082
887,1611,2024-03-04 00:00:00,A,865
888,1613,2025-02-18 00:00:00,A,2488
889,1614,2026-06-28 00:00:00,B,2625
890,1616,2026-06-28 00:00:00,C,931
891,1617,2025-03-11 00:00:00,C,1155
892,1618,2023-05-06 00:00:00,A,1093
893,1619,2026-06-28 00:00:00,C,2191
894,1620,2025-12-19 00:00:00,A,2476
895,1623,2022-07-18 00:00:00,A,714
896,1624,2024-07-11 00:00:00,A,85
897,1628,2026-04-30 00:00:00,A,1524
898,1629,2024-04-02 00:00:00,A,1457
899,1632,2023-09-25 00:00:00,A,1254
900,1634,2022-12-31 00:00:00,C,2074
901,1635,2024-01-09 00:00:00,A,446
902,1637,2025-05-04 00:00:00,A,879
903,1638,2024-07-06 00:00:00,A,1986
904,1643,2024-03-31 00:00:00,C,1507
905,1647,2026-06-28 00:00:00,A,1210
906,1648,2024-06-23 00:00:00,A,949
907,1649,2022-04-14 00:00:00,C,652
908,1651,2024-08-16 00:00:00,A,1088
909,1653,2022-10-08 00:00:00,A,1865
910,1656,2022-06-12 00:00:00,A,681
911,1657,2025-09-15 00:00:00,A,220
912,1658,2026-06-28 00:00:00,B,561
913,1659,2023-10-10 00:00:00,C,2193
914,1661,2026-04-30 00:00:00,A,172
915,1662,2023-06-28 00:00:00,A,1589
916,1663,2024-02-19 00:00:00,A,897
917,1664,2024-05-21 00:00:00,A,587
918,1666,2024-03-15 00:00:00,A,877
919,1669,2026-03-25 00:00:00,B,635
920,1670,2024-04-24 00:00:00,A,1916
921,1675,2023-06-13 00:00:00,A,576
922,1677,2026-05-21 00:00:00,A,683
923,1679,2026-06-28 00:00:00,C,1859
924,1680,2023-01-24 00:00:00,B,1702
925,1681,2024-08-28 00:00:00,A,1072
926,1685,2024-02-07 00:00:00,A,2624
927,1686,2025-10-30 00:00:00,C,1235
928,1688,2026-06-28 00:00:00,A,1997
929,1689,2024-05-23 00:00:00,A,1588
930,1690,2026-03-28 00:00:00,C,1237
931,1692,2024-06-14 00:00:00,A,1093
932,1693,2023-03-21 00:00:00,A,322
933,1694,2025-02-25 00:00:00,A,1499
934,1695,2023-02-15 00:00:00,A,1205
935,1696,2025-05-11 00:00:00,A,1396
936,1697,2025-07-08 00:00:00,A,683
937,1699,2023-03-02 00:00:00,A,410
938,1702,2024-03-25 00:00:00,B,1976
939,1703,2025-05-28 00:00:00,A,529
940,1705,2025-06-24 00:00:00,B,430
941,1707,2025-03-15 00:00:00,A,216
942,1708,2025-01-05 00:00:00,A,506
943,1709,2024-12-08 00:00:00,C,2481
944,1710,2026-06-25 00:00:00,A,1783
945,1713,2023-02-28 00:00:00,A,2351
946,1714,2022-12-28 00:00:00,A,73
947,1716,2022-08-20 00:00:00,A,654
948,1717,2022-03-02 00:00:00,B,98
949,1718,2024-08-30 00:00:00,B,658
950,1720,2023-06-19 00:00:00,B,2530
951,1721,2023-02-05 00:00:00,A,77
952,1722,2023-02-02 00:00:00,C,868
953,1723,2026-06-28 00:00:00,A,2666
954,1724,2024-01-09 00:00:00,A,1422
955,1725,2022-05-07 00:00:00,C,1419
956,1726,2022-12-03 00:00:00,A,223
957,1727,2025-03-17 00:00:00,A,1712
958,1729,2024-07-29 00:00:00,A,1562
959,1734,2025-05-07 00:00:00,B,556
960,1739,2023-07-15 00:00:00,A,1083
961,1742,2026-04-01 00:00:00,C,2215
962,1743,2022-05-27 00:00:00,A,1793
963,1746,2026-06-28 00:00:00,A,555
964,1747,2026-06-28 00:00:00,A,2672
965,1748,2023-07-02 00:00:00,B,990
966,1750,2023-11-11 00:00:00,A,887
967,1751,2026-06-28 00:00:00,A,1171
968,1752,2023-09-16 00:00:00,C,2464
969,1754,2022-08-08 00:00:00,A,1246
970,1755,2022-07-09 00:00:00,B,161
971,1758,2023-02-24 00:00:00,A,367
972,1759,2026-03-09 00:00:00,A,785
973,1761,2026-04-21 00:00:00,A,2033
974,1764,2022-11-05 00:00:00,A,427
975,1765,2026-06-28 00:00:00,A,1771
976,1767,2024-10-20 00:00:00,A,1708
977,1769,2025-07-24 00:00:00,C,958
978,1771,2024-01-06 00:00:00,A,14
979,1772,2024-10-22 00:00:00,A,1078
980,1773,2026-06-28 00:00:00,A,1562
981,1775,2026-03-13 00:00:00,A,2694
982,1776,2025-01-03 00:00:00,C,2564
983,1777,2025-08-26 00:00:00,A,1070
984,1779,2026-04-18 00:00:00,A,2635
985,1780,2026-01-31 00:00:00,C,1997
986,1782,2024-01-24 00:00:00,A,1959
987,1786,2025-11-02 00:00:00,C,354
988,1787,2024-09-19 00:00:00,A,1109
989,1789,2023-09-06 00:00:00,B,1378
990,1790,2026-03-11 00:00:00,A,315
991,1791,2022-10-03 00:00:00,A,1519
992,1793,2026-04-03 00:00:00,B,1143
993,1795,2026-06-28 00:00:00,A,373
994,1796,2025-01-17 00:00:00,A,2460
995,1797,2022-11-23 00:00:00,C,440
996,1802,2023-01-02 00:00:00,A,2030
997,1803,2026-04-20 00:00:00,C,577
998,1807,2024-07-06 00:00:00,C,498
999,1808,2025-06-09 00:00:00,A,521
1000,1809,2023-08-15 00:00:00,C,805
1001,1812,2024-01-10 00:00:00,A,122
1002,1819,2023-08-13 00:00:00,B,505
1003,1822,2022-09-09 00:00:00,A,1738
1004,1827,2023-07-19 00:00:00,A,2448
1005,1828,2023-04-26 00:00:00,A,1905
1006,1829,2025-10-01 00:00:00,B,2442
1007,1830,2026-06-28 00:00:00,C,2126
1008,1831,2026-06-28 00:00:00,A,605
1009,1832,2026-04-21 00:00:00,A,85
1010,1835,2026-06-28 00:00:00,A,1205
1011,1836,2023-10-23 00:00:00,A,1525
1012,1837,2026-06-28 00:00:00,C,750
1013,1838,2026-04-13 00:00:00,A,255
1014,1842,2025-06-05 00:00:00,C,433
1015,1844,2024-02-09 00:00:00,A,429
1016,1848,2022-06-27 00:00:00,A,811
1017,1850,2025-02-12 00:00:00,A,1420
1018,1851,2025-03-03 00:00:00,C,728
1019,1854,2024-12-02 00:00:00,A,2572
1020,1856,2023-10-10 00:00:00,A,796
1021,1857,2024-02-06 00:00:00,A,84
1022,1858,2023-02-13 00:00:00,A,43
1023,1863,2025-10-25 00:00:00,A,766
1024,1865,2024-03-14 00:00:00,B,425
1025,1867,2022-08-05 00:00:00,A,367
1026,1868,2022-12-09 00:00:00,B,2680
1027,1870,2023-06-26 00:00:00,A,1599
1028,1871,2026-05-31 00:00:00,A,1855
1029,1872,2026-06-07 00:00:00,A,1692
1030,1873,2025-08-17 00:00:00,B,499
1031,1876,2026-06-20 00:00:00,A,2687
1032,1877,2025-06-21 00:00:00,A,2334
1033,1878,2026-06-28 00:00:00,A,866
1034,1880,2026-04-11 00:00:00,C,1739
1035,1881,2026-04-06 00:00:00,A,445
1036,1882,2026-06-17 00:00:00,A,1473
1037,1886,2022-05-03 00:00:00,A,541
1038,1888,2024-01-24 00:00:00,C,1526
1039,1891,2023-11-28 00:00:00,A,1227
1040,1892,2024-11-15 00:00:00,A,2036
1041,1895,2024-06-10 00:00:00,A,1005
1042,1896,2024-02-28 00:00:00,A,2308
1043,1897,2024-06-21 00:00:00,A,620
1044,1902,2025-06-20 00:00:00,A,1779
1045,1903,2023-05-14 00:00:00,B,2499
1046,1904,2023-12-23 00:00:00,A,2456
1047,1905,2023-01-04 00:00:00,A,2170
1048,1906,2024-08-11 00:00:00,B,2117
1049,1907,2024-12-15 00:00:00,A,2629
1050,1908,2026-06-28 00:00:00,A,510
1051,1913,2025-05-05 00:00:00,A,1822
1052,1914,2022-04-05 00:00:00,B,1967
1053,1915,2026-06-28 00:00:00,A,1777
1054,1916,2023-06-30 00:00:00,A,1231
1055,1918,2026-06-28 00:00:00,A,2326
1056,1920,2024-02-21 00:00:00,A,1497
1057,1922,2026-04-04 00:00:00,A,633
1058,1923,2023-12-04 00:00:00,A,2394
1059,1924,2023-02-05 00:00:00,B,2515
1060,1926,2023-01-15 00:00:00,A,184
1061,1927,2022-09-23 00:00:00,A,2165
1062,1928,2024-04-29 00:00:00,A,1827
1063,1935,2024-08-29 00:00:00,A,2653
1064,1936,2024-07-22 00:00:00,C,327
1065,1939,2024-03-21 00:00:00,A,933
1066,1941,2024-09-15 00:00:00,A,251
1067,1942,2025-04-14 00:00:00,A,2283
1068,1951,2026-02-17 00:00:00,C,1872
1069,1952,2024-02-21 00:00:00,A,1547
1070,1953,2026-02-16 00:00:00,A,1128
1071,1955,2023-03-09 00:00:00,A,1837
1072,1956,2026-06-28 00:00:00,A,183
1073,1957,2024-11-28 00:00:00,C,858
1074,1959,2026-06-28 00:00:00,A,2697
1075,1960,2023-08-04 00:00:00,A,1395
1076,1961,2022-12-28 00:00:00,B,610
1077,1964,2024-04-27 00:00:00,A,1436
1078,1968,2024-02-10 00:00:00,A,1495
1079,1972,2025-06-05 00:00:00,A,357
1080,1975,2026-06-28 00:00:00,B,1448
1081,1977,2023-01-07 00:00:00,A,1150
1082,1978,2026-04-05 00:00:00,C,631
1083,1981,2023-06-11 00:00:00,A,1944
1084,1983,2024-12-12 00:00:00,B,1059
1085,1984,2024-08-01 00:00:00,A,219
1086,1985,2024-09-18 00:00:00,A,1591
1087,1986,2025-06-19 00:00:00,A,517
1088,1988,2025-03-18 00:00:00,A,917
1089,1990,2023-09-03 00:00:00,C,1235
1090,1992,2026-06-28 00:00:00,A,251
1091,1993,2025-12-30 00:00:00,A,1069
1092,1994,2023-01-04 00:00:00,A,281
1093,1995,2022-08-09 00:00:00,A,413
1094,1997,2026-06-28 00:00:00,A,1102
1095,1998,2024-02-17 00:00:00,A,2476
1096,1999,2026-05-11 00:00:00,A,1066
1097,2001,2025-05-19 00:00:00,A,850
1098,2002,2025-04-27 00:00:00,A,2082
1099,2003,2023-04-07 00:00:00,A,890
1100,2006,2024-05-01 00:00:00,A,291
1101,2009,2022-12-16 00:00:00,A,1415
1102,2011,2023-11-17 00:00:00,A,1487
1103,2012,2026-02-04 00:00:00,B,122
1104,2014,2026-04-19 00:00:00,A,1127
1105,2018,2025-11-30 00:00:00,A,1038
1106,2019,2026-03-20 00:00:00,A,579
1107,2020,2025-06-18 00:00:00,C,1420
1108,2022,2026-05-26 00:00:00,C,2434
1109,2025,2022-06-21 00:00:00,A,433
1110,2028,2023-03-26 00:00:00,A,2662
1111,2029,2022-07-09 00:00:00,C,222
1112,2030,2024-07-11 00:00:00,A,1069
1113,2032,2024-05-29 00:00:00,A,1103
1114,2033,2023-08-05 00:00:00,A,1914
1115,2034,2023-09-13 00:00:00,C,1179
1116,2035,2026-05-27 00:00:00,A,243
1117,2037,2026-06-28 00:00:00,A,705
1118,2038,2025-09-17 00:00:00,A,870
1119,2039,2024-01-28 00:00:00,A,1290
1120,2040,2025-04-30 00:00:00,A,828
1121,2043,2025-12-31 00:00:00,B,1120
1122,2044,2026-06-28 00:00:00,C,1801
1123,2045,2026-06-28 00:00:00,C,183
1124,2047,2025-02-16 00:00:00,A,1559
1125,2049,2024-01-19 00:00:00,A,1971
1126,2051,2023-10-28 00:00:00,A,1604
1127,2052,2022-12-17 00:00:00,B,157
1128,2054,2022-08-04 00:00:00,A,1405
1129,2056,2023-01-14 00:00:00,A,306
1130,2058,2026-04-18 00:00:00,A,1568
1131,2060,2025-12-07 00:00:00,A,1709
1132,2062,2023-01-18 00:00:00,A,1540
1133,2063,2024-10-15 00:00:00,A,1805
1134,2066,2022-07-16 00:00:00,A,424
1135,2068,2023-04-15 00:00:00,B,2572
1136,2069,2022-09-16 00:00:00,A,1956
1137,2072,2025-06-30 00:00:00,A,2416
1138,2073,2026-04-16 00:00:00,A,2338
1139,2074,2024-05-13 00:00:00,A,1603
1140,2078,2024-04-29 00:00:00,A,2264
1141,2079,2023-08-02 00:00:00,A,1545
1142,2081,2022-07-22 00:00:00,A,2112
1143,2083,2026-02-24 00:00:00,A,568
1144,2085,2024-04-21 00:00:00,A,1966
1145,2086,2026-06-28 00:00:00,A,712
1146,2087,2025-12-13 00:00:00,A,1320
1147,2088,2026-06-28 00:00:00,A,1249
1148,2090,2024-10-20 00:00:00,A,1448
1149,2091,2025-02-08 00:00:00,A,2639
1150,2092,2026-05-16 00:00:00,B,2129
1151,2093,2026-06-28 00:00:00,A,1451
1152,2097,2026-06-28 00:00:00,B,1699
1153,2098,2026-03-13 00:00:00,A,85
1154,2102,2024-11-10 00:00:00,A,2216
1155,2103,2023-06-07 00:00:00,A,131
1156,2104,2026-06-28 00:00:00,B,150
1157,2105,2024-12-31 00:00:00,C,2504
1158,2106,2022-10-20 00:00:00,A,784
1159,2109,2026-06-28 00:00:00,B,2280
1160,2111,2026-02-24 00:00:00,A,1076
1161,2113,2025-12-27 00:00:00,B,1069
1162,2119,2023-08-01 00:00:00,C,1515
1163,2120,2022-11-06 00:00:00,A,2518
1164,2121,2024-06-19 00:00:00,A,2440
1165,2122,2022-05-16 00:00:00,A,1559
1166,2123,2024-12-14 00:00:00,A,1452
1167,2125,2022-07-03 00:00:00,A,2020
1168,2126,2024-01-01 00:00:00,A,216
1169,2129,2026-06-13 00:00:00,A,1193
1170,2130,2025-05-21 00:00:00,A,1079
1171,2134,2024-01-14 00:00:00,A,907
1172,2136,2026-06-28 00:00:00,A,2013
1173,2137,2025-03-06 00:00:00,A,1429
1174,2138,2025-09-21 00:00:00,A,1946
1175,2139,2024-03-06 00:00:00,A,651
1176,2141,2023-11-09 00:00:00,B,711
1177,2142,2026-06-28 00:00:00,A,1711
1178,2145,2023-12-14 00:00:00,B,2005
1179,2146,2023-05-31 00:00:00,C,984
1180,2147,2022-12-27 00:00:00,A,464
1181,2148,2024-02-18 00:00:00,A,2193
1182,2149,2024-07-23 00:00:00,A,882
1183,2151,2024-10-03 00:00:00,A,368
1184,2158,2022-06-06 00:00:00,A,13
1185,2159,2025-09-28 00:00:00,A,668
1186,2161,2023-09-23 00:00:00,A,456
1187,2162,2023-09-06 00:00:00,A,237
1188,2163,2025-10-29 00:00:00,A,1820
1189,2166,2023-02-24 00:00:00,A,1619
1190,2170,2022-11-03 00:00:00,C,1194
1191,2173,2025-01-03 00:00:00,A,845
1192,2175,2022-08-01 00:00:00,A,1637
1193,2177,2026-06-28 00:00:00,B,1016
1194,2182,2026-03-30 00:00:00,A,1092
1195,2183,2025-08-27 00:00:00,A,2449
1196,2184,2024-11-30 00:00:00,C,573
1197,2185,2024-07-11 00:00:00,B,234
1198,2186,2025-11-09 00:00:00,A,2698
1199,2188,2024-11-15 00:00:00,B,1424
1200,2189,2022-09-13 00:00:00,C,1902
1201,2190,2024-12-13 00:00:00,A,760
1202,2191,2025-04-08 00:00:00,B,1368
1203,2196,2023-11-15 00:00:00,A,2606
1204,2197,2023-09-18 00:00:00,A,1571
1205,2198,2024-12-03 00:00:00,B,415
1206,2200,2022-02-14 00:00:00,A,2476
1207,2204,2024-11-13 00:00:00,A,712
1208,2206,2022-04-30 00:00:00,A,1927
1209,2207,2025-04-19 00:00:00,C,1994
1210,2210,2025-09-03 00:00:00,A,469
1211,2211,2025-02-21 00:00:00,A,347
1212,2212,2023-01-17 00:00:00,A,469
1213,2214,2024-05-16 00:00:00,B,2305
1214,2215,2026-03-13 00:00:00,A,1716
1215,2216,2022-07-14 00:00:00,A,212
1216,2219,2026-01-28 00:00:00,C,1933
1217,2227,2024-10-07 00:00:00,A,2452
1218,2231,2025-01-19 00:00:00,A,837
1219,2232,2026-06-28 00:00:00,A,2117
1220,2234,2024-06-02 00:00:00,B,2249
1221,2236,2022-07-30 00:00:00,A,2038
1222,2237,2025-04-08 00:00:00,A,559
1223,2241,2023-04-07 00:00:00,C,270
1224,2243,2022-08-04 00:00:00,A,630
1225,2245,2024-06-01 00:00:00,B,1458
1226,2246,2024-03-12 00:00:00,C,2413
1227,2247,2025-11-09 00:00:00,B,678
1228,2249,2026-04-08 00:00:00,A,89
1229,2250,2022-11-29 00:00:00,A,1596
1230,2251,2025-12-06 00:00:00,A,1370
1231,2252,2024-08-23 00:00:00,A,33
1232,2254,2026-06-28 00:00:00,A,1671
1233,2255,2026-04-06 00:00:00,B,190
1234,2256,2022-09-30 00:00:00,A,2517
1235,2257,2026-02-11 00:00:00,C,1634
1236,2258,2026-01-09 00:00:00,A,235
1237,2261,2026-01-24 00:00:00,C,57
1238,2263,2024-04-29 00:00:00,A,222
1239,2264,2026-06-28 00:00:00,A,41
1240,2265,2022-10-18 00:00:00,C,1655
1241,2268,2022-07-22 00:00:00,A,1896
1242,2269,2024-04-14 00:00:00,A,2663
1243,2270,2024-04-16 00:00:00,A,1671
