CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
560,MV,185,3,3
561,IPC,498A,1,1
561,NDPS,20,2,2
562,POCSO,6,1,1
562,IPC,498A,2,2
563,IT,66C,1,1
563,ARMS,27,2,2
563,ARMS,27,3,3
564,ARMS,25,1,1
564,IPC,498A,2,2
564,NDPS,21,3,3
565,ARMS,27,1,1
565,IT,67,2,2
565,NDPS,20,3,3
566,NDPS,22,1,1
566,ARMS,25,2,2
566,POCSO,10,3,3
567,POCSO,10,1,1
567,ARMS,27,2,2
568,POCSO,6,1,1
568,ARMS,25,2,2
569,IPC,376,1,1
569,MV,184,2,2
570,POCSO,6,1,1
571,ARMS,25,1,1
571,POCSO,4,2,2
572,POCSO,6,1,1
572,ARMS,25,2,2
572,IT,66,3,3
573,IT,66D,1,1
573,IT,67,2,2
574,IPC,406,1,1
574,POCSO,8,2,2
575,POCSO,6,1,1
576,MV,184,1,1
576,MV,185,2,2
576,NDPS,21,3,3
577,POCSO,4,1,1
578,IT,66C,1,1
579,ARMS,25,1,1
579,IT,67,2,2
579,MV,196,3,3
580,POCSO,4,1,1
580,NDPS,20,2,2
580,POCSO,6,3,3
581,MV,184,1,1
581,IT,66,2,2
581,POCSO,6,3,3
582,NDPS,22,1,1
583,IPC,324,1,1
584,NDPS,22,1,1
584,NDPS,21,2,2
584,IPC,302,3,3
585,ARMS,27,1,1
585,NDPS,20,2,2
586,MV,184,1,1
586,NDPS,20,2,2
586,NDPS,8,3,3
587,IPC,324,1,1
588,IPC,420,1,1
588,MV,184,2,2
588,POCSO,8,3,3
589,MV,185,1,1
589,MV,184,2,2
590,NDPS,20,1,1
590,POCSO,10,2,2
591,NDPS,8,1,1
591,POCSO,6,2,2
591,IPC,379,3,3
592,ARMS,27,1,1
592,NDPS,21,2,2
593,NDPS,20,1,1
593,MV,196,2,2
593,ARMS,27,3,3
594,IPC,392,1,1
595,IPC,498A,1,1
595,POCSO,4,2,2
595,MV,196,3,3
596,NDPS,8,1,1
596,IT,66C,2,2
596,POCSO,4,3,3
597,ARMS,25,1,1
597,NDPS,22,2,2
598,IPC,376,1,1
598,ARMS,25,2,2
598,NDPS,8,3,3
599,MV,184,1,1
599,ARMS,27,2,2
599,ARMS,27,3,3
600,IT,66,1,1
600,NDPS,8,2,2
601,ARMS,25,1,1
601,ARMS,25,2,2
601,MV,184,3,3
602,IPC,498A,1,1
602,POCSO,6,2,2
602,IPC,392,3,3
603,MV,196,1,1
603,IPC,354,2,2
604,IPC,392,1,1
605,ARMS,27,1,1
605,NDPS,22,2,2
605,IPC,420,3,3
606,POCSO,4,1,1
606,IT,66D,2,2
606,POCSO,8,3,3
607,MV,184,1,1
607,MV,196,2,2
607,NDPS,21,3,3
608,POCSO,8,1,1
608,MV,185,2,2
609,NDPS,20,1,1
609,NDPS,8,2,2
609,POCSO,6,3,3
610,IPC,498A,1,1
610,IT,67,2,2
611,MV,184,1,1
611,IT,66,2,2
611,POCSO,6,3,3
612,NDPS,21,1,1
612,IPC,376,2,2
612,IT,66D,3,3
613,IT,66C,1,1
613,MV,184,2,2
614,ARMS,27,1,1
614,MV,184,2,2
615,ARMS,27,1,1
615,MV,185,2,2
615,POCSO,4,3,3
616,NDPS,22,1,1
617,IPC,392,1,1
618,ARMS,25,1,1
619,IT,67,1,1
619,POCSO,6,2,2
619,NDPS,8,3,3
620,IT,66D,1,1
621,ARMS,27,1,1
621,NDPS,21,2,2
622,NDPS,20,1,1
623,MV,196,1,1
623,POCSO,6,2,2
623,NDPS,21,3,3
624,POCSO,4,1,1
624,IT,67,2,2
624,ARMS,27,3,3
625,NDPS,22,1,1
626,POCSO,8,1,1
626,IT,66,2,2
627,IT,66,1,1
627,IPC,498A,2,2
627,IPC,354,3,3
628,MV,196,1,1
628,NDPS,20,2,2
628,MV,196,3,3
629,MV,185,1,1
630,NDPS,22,1,1
630,IT,66C,2,2
630,MV,196,3,3
631,ARMS,25,1,1
631,MV,196,2,2
632,IT,66C,1,1
632,MV,185,2,2
633,NDPS,20,1,1
633,POCSO,8,2,2
633,IT,66D,3,3
634,ARMS,25,1,1
634,IPC,498A,2,2
635,POCSO,10,1,1
635,MV,185,2,2
635,IPC,379,3,3
636,NDPS,22,1,1
637,MV,196,1,1
637,NDPS,22,2,2
637,IPC,379,3,3
638,NDPS,8,1,1
639,NDPS,8,1,1
640,IPC,498A,1,1
640,NDPS,20,2,2
641,MV,196,1,1
642,ARMS,27,1,1
642,IT,66C,2,2
642,NDPS,20,3,3
643,IT,66D,1,1
644,IPC,406,1,1
644,MV,185,2,2
645,NDPS,8,1,1
646,NDPS,22,1,1
647,IT,66,1,1
648,IT,66D,1,1
649,NDPS,22,1,1
649,POCSO,10,2,2
650,NDPS,8,1,1
650,POCSO,6,2,2
650,IPC,379,3,3
651,IPC,307,1,1
652,MV,184,1,1
652,POCSO,6,2,2
652,NDPS,22,3,3
653,ARMS,25,1,1
654,NDPS,8,1,1
655,IT,67,1,1
655,ARMS,27,2,2
655,NDPS,22,3,3
656,ARMS,27,1,1
656,POCSO,4,2,2
657,ARMS,27,1,1
657,POCSO,4,2,2
658,POCSO,10,1,1
659,ARMS,25,1,1
659,ARMS,25,2,2
659,NDPS,20,3,3
660,POCSO,6,1,1
660,MV,184,2,2
661,POCSO,4,1,1
662,POCSO,8,1,1
662,IPC,324,2,2
662,MV,196,3,3
663,IT,67,1,1
663,MV,185,2,2
664,ARMS,27,1,1
664,POCSO,8,2,2
665,IT,67,1,1
666,POCSO,4,1,1
666,NDPS,22,2,2
667,IPC,376,1,1
667,POCSO,8,2,2
668,MV,184,1,1
668,POCSO,10,2,2
669,POCSO,4,1,1
670,ARMS,27,1,1
670,IPC,498A,2,2
670,ARMS,25,3,3
671,POCSO,8,1,1
671,NDPS,20,2,2
672,POCSO,8,1,1
673,ARMS,27,1,1
673,NDPS,21,2,2
674,NDPS,8,1,1
674,POCSO,6,2,2
674,NDPS,22,3,3
675,IPC,307,1,1
675,IPC,376,2,2
675,IT,66C,3,3
676,POCSO,8,1,1
676,IPC,498A,2,2
677,IT,66C,1,1
677,POCSO,8,2,2
677,ARMS,25,3,3
678,ARMS,25,1,1
678,ARMS,25,2,2
678,IPC,302,3,3
679,POCSO,6,1,1
680,ARMS,27,1,1
681,IT,67,1,1
681,MV,196,2,2
682,NDPS,22,1,1
682,POCSO,4,2,2
683,IT,66C,1,1
684,IT,66D,1,1
685,IT,66D,1,1
685,MV,185,2,2
686,IPC,354,1,1
686,POCSO,10,2,2
687,POCSO,4,1,1
687,NDPS,21,2,2
688,IT,66C,1,1
688,POCSO,4,2,2
688,ARMS,27,3,3
689,IPC,379,1,1
689,IT,66D,2,2
689,IPC,379,3,3
690,POCSO,4,1,1
690,MV,185,2,2
691,IPC,498A,1,1
692,POCSO,10,1,1
693,IT,66C,1,1
693,NDPS,20,2,2
694,NDPS,21,1,1
695,IT,66,1,1
695,POCSO,10,2,2
696,MV,184,1,1
697,MV,184,1,1
697,NDPS,22,2,2
697,POCSO,8,3,3
698,MV,184,1,1
698,MV,196,2,2
698,IPC,406,3,3
699,NDPS,21,1,1
699,MV,184,2,2
700,POCSO,6,1,1
700,IT,66D,2,2
701,ARMS,25,1,1
701,IT,67,2,2
702,ARMS,27,1,1
703,MV,196,1,1
703,ARMS,27,2,2
704,MV,185,1,1
705,MV,185,1,1
706,MV,196,1,1
707,NDPS,22,1,1
707,IT,67,2,2
708,MV,184,1,1
709,MV,196,1,1
709,POCSO,10,2,2
709,POCSO,4,3,3
710,ARMS,25,1,1
710,IT,66,2,2
711,MV,185,1,1
712,MV,196,1,1
712,IPC,323,2,2
713,POCSO,4,1,1
713,IT,66,2,2
713,NDPS,22,3,3
714,NDPS,8,1,1
714,MV,184,2,2
715,MV,196,1,1
715,MV,185,2,2
716,NDPS,22,1,1
716,POCSO,4,2,2
717,NDPS,20,1,1
717,POCSO,8,2,2
718,POCSO,4,1,1
719,NDPS,22,1,1
719,POCSO,10,2,2
719,ARMS,25,3,3
720,ARMS,27,1,1
720,MV,184,2,2
721,IT,66,1,1
722,IT,66C,1,1
722,POCSO,4,2,2
723,MV,184,1,1
723,NDPS,22,2,2
724,ARMS,27,1,1
724,IPC,420,2,2
724,NDPS,8,3,3
725,IT,67,1,1
725,POCSO,10,2,2
725,POCSO,4,3,3
726,IT,66C,1,1
726,POCSO,4,2,2
726,NDPS,21,3,3
727,IPC,406,1,1
728,IT,66D,1,1
729,POCSO,10,1,1
730,IT,66C,1,1
731,NDPS,8,1,1
732,POCSO,4,1,1
732,NDPS,22,2,2
733,NDPS,21,1,1
733,POCSO,10,2,2
734,POCSO,10,1,1
734,POCSO,10,2,2
735,ARMS,27,1,1
735,POCSO,4,2,2
736,ARMS,25,1,1
737,NDPS,22,1,1
737,NDPS,8,2,2
737,ARMS,25,3,3
738,IT,66,1,1
739,ARMS,27,1,1
739,NDPS,21,2,2
739,MV,196,3,3
740,IPC,379,1,1
741,POCSO,4,1,1
741,IT,66,2,2
741,POCSO,10,3,3
742,ARMS,27,1,1
742,POCSO,8,2,2
743,NDPS,22,1,1
744,MV,196,1,1
744,IPC,302,2,2
744,IPC,498A,3,3
745,MV,185,1,1
745,IPC,354,2,2
745,IPC,354,3,3
746,IT,66D,1,1
747,IPC,302,1,1
747,IT,66C,2,2
747,IT,66D,3,3
748,POCSO,6,1,1
749,POCSO,4,1,1
749,POCSO,6,2,2
750,NDPS,20,1,1
750,NDPS,21,2,2
751,NDPS,8,1,1
751,ARMS,25,2,2
751,NDPS,20,3,3
752,IT,66D,1,1
753,ARMS,25,1,1
753,IPC,379,2,2
753,POCSO,4,3,3
754,ARMS,27,1,1
754,NDPS,21,2,2
754,POCSO,6,3,3
755,IT,66D,1,1
755,ARMS,27,2,2
756,NDPS,21,1,1
756,IPC,302,2,2
756,ARMS,27,3,3
757,IT,66D,1,1
758,IPC,392,1,1
758,MV,185,2,2
758,ARMS,25,3,3
759,MV,185,1,1
759,ARMS,27,2,2
760,MV,196,1,1
760,NDPS,21,2,2
760,MV,196,3,3
761,IPC,406,1,1
761,MV,185,2,2
762,POCSO,4,1,1
762,MV,185,2,2
762,ARMS,25,3,3
763,POCSO,6,1,1
763,IPC,302,2,2
763,NDPS,22,3,3
764,IPC,420,1,1
765,IPC,302,1,1
766,MV,184,1,1
766,ARMS,25,2,2
767,POCSO,4,1,1
767,MV,185,2,2
767,ARMS,25,3,3
768,NDPS,22,1,1
768,POCSO,4,2,2
769,MV,185,1,1
769,IT,66C,2,2
770,MV,185,1,1
771,MV,185,1,1
771,POCSO,4,2,2
771,NDPS,21,3,3
772,IT,67,1,1
773,IPC,406,1,1
773,POCSO,8,2,2
773,IPC,420,3,3
774,ARMS,27,1,1
774,IPC,376,2,2
775,ARMS,25,1,1
775,POCSO,6,2,2
776,ARMS,27,1,1
776,MV,184,2,2
776,IT,66D,3,3
777,IPC,354,1,1
777,POCSO,10,2,2
777,ARMS,25,3,3
778,NDPS,8,1,1
779,MV,196,1,1
780,MV,184,1,1
781,POCSO,4,1,1
782,MV,184,1,1
782,ARMS,25,2,2
783,NDPS,20,1,1
784,POCSO,4,1,1
784,IPC,420,2,2
785,POCSO,8,1,1
785,IPC,323,2,2
786,NDPS,8,1,1
786,MV,184,2,2
787,NDPS,20,1,1
788,POCSO,4,1,1
788,MV,185,2,2
789,NDPS,22,1,1
789,MV,196,2,2
790,IPC,420,1,1
790,IT,66,2,2
790,IPC,323,3,3
791,ARMS,27,1,1
791,IT,66D,2,2
791,IT,66C,3,3
792,IPC,498A,1,1
792,MV,196,2,2
793,MV,196,1,1
794,IT,66C,1,1
794,NDPS,8,2,2
795,POCSO,4,1,1
796,MV,185,1,1
796,MV,196,2,2
796,NDPS,21,3,3
797,IT,66D,1,1
798,MV,184,1,1
798,IPC,392,2,2
798,IPC,323,3,3
799,MV,196,1,1
799,IPC,406,2,2
800,MV,184,1,1
800,NDPS,20,2,2
800,MV,196,3,3
801,MV,196,1,1
801,POCSO,4,2,2
801,MV,196,3,3
802,MV,196,1,1
802,IPC,323,2,2
802,IT,66D,3,3
803,NDPS,21,1,1
803,IPC,379,2,2
803,NDPS,21,3,3
804,IPC,379,1,1
805,MV,184,1,1
805,POCSO,4,2,2
806,IPC,324,1,1
806,IPC,392,2,2
806,ARMS,27,3,3
807,IPC,420,1,1
808,IPC,376,1,1
808,IT,67,2,2
809,POCSO,6,1,1
809,POCSO,10,2,2
809,ARMS,25,3,3
810,IPC,420,1,1
811,ARMS,27,1,1
811,MV,196,2,2
811,NDPS,22,3,3
812,NDPS,21,1,1
812,POCSO,4,2,2
813,NDPS,21,1,1
813,ARMS,25,2,2
813,NDPS,22,3,3
814,IPC,302,1,1
815,ARMS,27,1,1
816,NDPS,20,1,1
816,POCSO,4,2,2
817,ARMS,25,1,1
817,POCSO,4,2,2
817,POCSO,8,3,3
818,POCSO,4,1,1
818,MV,196,2,2
819,ARMS,27,1,1
819,POCSO,6,2,2
820,POCSO,10,1,1
820,IT,66D,2,2
820,POCSO,8,3,3
821,IT,66C,1,1
822,IPC,323,1,1
823,ARMS,27,1,1
823,MV,185,2,2
824,IPC,392,1,1
825,POCSO,10,1,1
825,NDPS,21,2,2
826,IT,66,1,1
826,MV,185,2,2
826,IT,66D,3,3
827,MV,196,1,1
827,IPC,307,2,2
827,ARMS,25,3,3
828,MV,185,1,1
828,IT,66D,2,2
829,POCSO,8,1,1
830,IT,66C,1,1
831,MV,185,1,1
831,IPC,323,2,2
831,ARMS,25,3,3
832,POCSO,6,1,1
832,POCSO,6,2,2
833,IPC,324,1,1
834,ARMS,27,1,1
835,POCSO,4,1,1
836,IT,66,1,1
836,MV,184,2,2
837,MV,185,1,1
837,ARMS,27,2,2
838,ARMS,25,1,1
839,ARMS,25,1,1
839,IT,66D,2,2
840,IPC,406,1,1
840,ARMS,25,2,2
840,ARMS,25,3,3
841,POCSO,4,1,1
841,ARMS,27,2,2
842,NDPS,21,1,1
842,IPC,420,2,2
843,IPC,379,1,1
843,NDPS,20,2,2
843,MV,196,3,3
844,IT,67,1,1
845,MV,184,1,1
845,IPC,379,2,2
846,POCSO,6,1,1
847,MV,185,1,1
847,NDPS,21,2,2
848,POCSO,6,1,1
848,NDPS,21,2,2
848,IT,66D,3,3
849,ARMS,25,1,1
849,IPC,324,2,2
850,NDPS,21,1,1
851,ARMS,25,1,1
852,ARMS,27,1,1
852,IT,66D,2,2
852,IPC,392,3,3
853,NDPS,21,1,1
853,POCSO,8,2,2
853,MV,196,3,3
854,ARMS,27,1,1
854,IPC,302,2,2
854,POCSO,6,3,3
855,IPC,392,1,1
856,MV,196,1,1
856,POCSO,4,2,2
857,ARMS,27,1,1
857,IPC,379,2,2
858,IT,66D,1,1
858,NDPS,22,2,2
859,POCSO,6,1,1
859,NDPS,22,2,2
859,POCSO,6,3,3
860,POCSO,10,1,1
860,POCSO,4,2,2
861,ARMS,27,1,1
861,IPC,498A,2,2
861,ARMS,27,3,3
862,POCSO,6,1,1
862,IPC,498A,2,2
862,IT,66,3,3
863,ARMS,27,1,1
864,POCSO,8,1,1
864,POCSO,10,2,2
864,IT,66D,3,3
865,ARMS,25,1,1
865,NDPS,20,2,2
865,IT,66D,3,3
866,MV,184,1,1
867,MV,184,1,1
868,NDPS,8,1,1
869,IPC,307,1,1
870,IT,66D,1,1
870,POCSO,8,2,2
870,IPC,323,3,3
871,ARMS,25,1,1
872,ARMS,25,1,1
872,POCSO,4,2,2
873,IT,66C,1,1
873,MV,185,2,2
874,IT,66C,1,1
874,NDPS,21,2,2
875,MV,184,1,1
876,IT,67,1,1
877,ARMS,25,1,1
878,IPC,324,1,1
878,POCSO,6,2,2
878,NDPS,20,3,3
879,NDPS,8,1,1
879,POCSO,8,2,2
879,IT,66D,3,3
880,NDPS,8,1,1
880,IT,67,2,2
880,ARMS,25,3,3
881,MV,184,1,1
881,NDPS,8,2,2
881,ARMS,27,3,3
882,IT,67,1,1
883,NDPS,8,1,1
883,NDPS,22,2,2
884,MV,184,1,1
884,MV,185,2,2
885,NDPS,20,1,1
885,IPC,307,2,2
885,IT,66D,3,3
886,MV,184,1,1
887,NDPS,21,1,1
888,NDPS,22,1,1
889,IT,66C,1,1
889,MV,184,2,2
890,ARMS,27,1,1
891,IPC,392,1,1
892,NDPS,21,1,1
892,POCSO,10,2,2
892,ARMS,27,3,3
893,POCSO,10,1,1
893,POCSO,4,2,2
893,IT,66D,3,3
894,POCSO,10,1,1
894,NDPS,8,2,2
895,IPC,406,1,1
895,IT,66D,2,2
896,IT,67,1,1
896,IPC,379,2,2
897,IPC,302,1,1
897,IPC,302,2,2
897,NDPS,20,3,3
898,IT,67,1,1
898,IPC,379,2,2
899,NDPS,21,1,1
899,MV,185,2,2
899,ARMS,25,3,3
900,IT,66D,1,1
900,NDPS,21,2,2
900,NDPS,21,3,3
901,POCSO,10,1,1
902,IT,66D,1,1
902,IPC,392,2,2
902,POCSO,6,3,3
903,POCSO,10,1,1
903,ARMS,27,2,2
904,IT,66,1,1
904,IPC,406,2,2
905,POCSO,6,1,1
906,IPC,392,1,1
907,POCSO,8,1,1
908,IPC,376,1,1
908,IT,66,2,2
909,MV,196,1,1
909,MV,196,2,2
910,ARMS,25,1,1
910,MV,196,2,2
911,NDPS,22,1,1
912,IT,67,1,1
913,NDPS,8,1,1
914,NDPS,22,1,1
914,ARMS,27,2,2
914,MV,185,3,3
915,IPC,379,1,1
915,MV,184,2,2
915,POCSO,10,3,3
916,IPC,420,1,1
917,IT,67,1,1
917,ARMS,27,2,2
917,POCSO,10,3,3
918,IT,66D,1,1
918,IT,66,2,2
919,MV,196,1,1
920,MV,196,1,1
920,ARMS,27,2,2
921,ARMS,25,1,1
921,IT,66D,2,2
921,ARMS,25,3,3
922,IT,67,1,1
922,IPC,498A,2,2
922,POCSO,10,3,3
923,ARMS,25,1,1
924,POCSO,4,1,1
924,IPC,323,2,2
924,MV,184,3,3
925,POCSO,6,1,1
925,MV,184,2,2
925,ARMS,25,3,3
926,IT,66D,1,1
926,IT,66C,2,2
926,IT,66C,3,3
927,IT,66C,1,1
927,IPC,302,2,2
927,MV,184,3,3
928,IT,66,1,1
928,IPC,307,2,2
929,MV,196,1,1
929,POCSO,4,2,2
929,ARMS,25,3,3
930,POCSO,6,1,1
931,IT,66D,1,1
932,IT,66D,1,1
933,MV,196,1,1
933,MV,185,2,2
934,MV,196,1,1
934,POCSO,6,2,2
934,NDPS,21,3,3
935,NDPS,21,1,1
935,MV,185,2,2
936,POCSO,10,1,1
936,POCSO,8,2,2
937,ARMS,27,1,1
938,POCSO,4,1,1
939,MV,184,1,1
939,NDPS,20,2,2
940,IT,66,1,1
941,MV,184,1,1
942,IPC,420,1,1
942,IPC,379,2,2
943,IT,66D,1,1
944,ARMS,25,1,1
944,ARMS,27,2,2
944,NDPS,8,3,3
945,MV,196,1,1
945,MV,196,2,2
945,IT,67,3,3
946,IT,66D,1,1
946,IPC,420,2,2
946,MV,196,3,3
947,ARMS,27,1,1
948,NDPS,22,1,1
949,ARMS,25,1,1
950,POCSO,6,1,1
951,POCSO,10,1,1
952,IT,66,1,1
953,NDPS,21,1,1
953,POCSO,10,2,2
953,ARMS,25,3,3
954,MV,184,1,1
955,MV,196,1,1
955,POCSO,8,2,2
955,POCSO,4,3,3
956,NDPS,21,1,1
957,POCSO,4,1,1
957,POCSO,8,2,2
957,IPC,307,3,3
958,IT,66,1,1
958,ARMS,27,2,2
958,NDPS,8,3,3
959,IT,66C,1,1
959,MV,185,2,2
960,IT,66,1,1
961,NDPS,22,1,1
961,POCSO,10,2,2
961,ARMS,27,3,3
962,NDPS,22,1,1
963,IPC,323,1,1
964,POCSO,4,1,1
964,IT,66,2,2
965,MV,184,1,1
965,POCSO,8,2,2
966,ARMS,27,1,1
966,IT,66,2,2
966,POCSO,10,3,3
967,NDPS,22,1,1
967,MV,185,2,2
968,ARMS,27,1,1
969,ARMS,27,1,1
970,IT,66D,1,1
970,IT,66D,2,2
970,POCSO,4,3,3
971,IPC,379,1,1
972,ARMS,27,1,1
973,ARMS,27,1,1
973,NDPS,21,2,2
973,POCSO,8,3,3
974,IT,67,1,1
974,IT,66,2,2
975,POCSO,4,1,1
975,IT,66C,2,2
976,IT,67,1,1
977,MV,196,1,1
977,MV,196,2,2
977,IPC,307,3,3
978,NDPS,20,1,1
978,IPC,392,2,2
978,NDPS,8,3,3
979,POCSO,8,1,1
979,POCSO,6,2,2
979,IT,66C,3,3
980,IT,66,1,1
981,IT,66,1,1
982,POCSO,6,1,1
982,ARMS,25,2,2
982,IT,67,3,3
983,POCSO,10,1,1
984,NDPS,22,1,1
985,ARMS,25,1,1
985,NDPS,20,2,2
986,MV,196,1,1
986,IPC,420,2,2
986,POCSO,4,3,3
987,IT,66D,1,1
987,ARMS,27,2,2
987,ARMS,25,3,3
988,IPC,323,1,1
988,NDPS,21,2,2
989,NDPS,8,1,1
990,POCSO,4,1,1
991,MV,184,1,1
991,POCSO,4,2,2
992,POCSO,4,1,1
993,ARMS,27,1,1
994,IPC,324,1,1
995,IPC,307,1,1
995,IPC,406,2,2
995,IPC,302,3,3
996,IPC,302,1,1
996,IPC,302,2,2
996,NDPS,21,3,3
997,IT,66C,1,1
998,MV,185,1,1
998,MV,196,2,2
999,IT,66C,1,1
1000,POCSO,6,1,1
1000,IPC,324,2,2
1001,ARMS,27,1,1
1001,IT,66,2,2
1001,NDPS,8,3,3
1002,IT,66,1,1
1002,IT,66D,2,2
1003,IT,66D,1,1
1004,IPC,379,1,1
1005,MV,184,1,1
1005,IPC,354,2,2
1005,ARMS,25,3,3
1006,IT,66D,1,1
1006,NDPS,22,2,2
1006,IPC,420,3,3
1007,NDPS,21,1,1
1007,IPC,354,2,2
1008,NDPS,8,1,1
1008,NDPS,8,2,2
1009,IT,66D,1,1
1009,ARMS,25,2,2
1010,IPC,379,1,1
1010,IT,66D,2,2
1011,IT,66D,1,1
1011,IPC,324,2,2
1011,NDPS,21,3,3
1012,IPC,302,1,1
1012,POCSO,10,2,2
1012,MV,184,3,3
1013,POCSO,8,1,1
1013,MV,184,2,2
1013,POCSO,4,3,3
1014,ARMS,27,1,1
1014,NDPS,22,2,2
1015,IPC,307,1,1
1015,POCSO,10,2,2
1016,NDPS,22,1,1
1016,MV,196,2,2
1016,ARMS,25,3,3
1017,NDPS,20,1,1
1017,MV,185,2,2
1017,NDPS,22,3,3
1018,ARMS,25,1,1
1018,ARMS,25,2,2
1018,ARMS,25,3,3
1019,POCSO,4,1,1
1019,IT,66,2,2
1019,MV,196,3,3
1020,IPC,323,1,1
1020,MV,196,2,2
1020,MV,185,3,3
1021,POCSO,4,1,1
1022,POCSO,8,1,1
1022,NDPS,20,2,2
1023,IPC,324,1,1
1023,ARMS,27,2,2
1023,NDPS,22,3,3
1024,MV,185,1,1
1025,IPC,376,1,1
1025,NDPS,20,2,2
1025,NDPS,21,3,3
1026,POCSO,10,1,1
1027,ARMS,27,1,1
1027,MV,184,2,2
1027,NDPS,20,3,3
1028,ARMS,25,1,1
1029,MV,196,1,1
1030,ARMS,25,1,1
1030,IPC,307,2,2
1031,POCSO,8,1,1
1031,MV,196,2,2
1031,IT,67,3,3
1032,MV,184,1,1
1032,IT,66D,2,2
1032,NDPS,22,3,3
1033,IT,66D,1,1
1033,IPC,379,2,2
1034,MV,196,1,1
1035,IT,67,1,1
1036,IT,66C,1,1
1036,IPC,376,2,2
1036,MV,184,3,3
1037,IT,66,1,1
1037,NDPS,21,2,2
1038,ARMS,25,1,1
1039,ARMS,25,1,1
1040,ARMS,25,1,1
1040,MV,184,2,2
1040,POCSO,6,3,3
1041,POCSO,6,1,1
1041,NDPS,21,2,2
1042,IPC,406,1,1
1042,IT,66,2,2
1043,ARMS,25,1,1
1043,ARMS,27,2,2
1043,MV,185,3,3
1044,POCSO,6,1,1
1044,NDPS,21,2,2
1045,IPC,392,1,1
1046,MV,196,1,1
1047,IPC,392,1,1
1047,IPC,323,2,2
1047,NDPS,20,3,3
1048,POCSO,6,1,1
1049,MV,184,1,1
1049,IT,66C,2,2
1049,MV,184,3,3
1050,IT,67,1,1
1051,NDPS,20,1,1
1052,MV,184,1,1
1052,NDPS,8,2,2
1052,IT,67,3,3
1053,IPC,379,1,1
1053,IPC,302,2,2
1053,IT,66,3,3
1054,IT,66,1,1
1054,IPC,376,2,2
1054,POCSO,6,3,3
1055,POCSO,6,1,1
1056,IPC,354,1,1
1056,IPC,323,2,2
1057,ARMS,27,1,1
1058,IPC,420,1,1
1058,POCSO,8,2,2
1058,POCSO,8,3,3
1059,ARMS,27,1,1
1059,IPC,379,2,2
1059,NDPS,20,3,3
1060,IPC,392,1,1
1060,IT,66D,2,2
1061,ARMS,25,1,1
1062,IPC,324,1,1
1062,POCSO,4,2,2
1063,ARMS,25,1,1
1064,ARMS,27,1,1
1064,MV,196,2,2
1065,IPC,406,1,1
1066,POCSO,10,1,1
1066,POCSO,8,2,2
1067,POCSO,10,1,1
1067,ARMS,25,2,2
1068,NDPS,21,1,1
1069,MV,185,1,1
1069,IPC,406,2,2
1069,MV,185,3,3
1070,MV,184,1,1
1070,NDPS,21,2,2
1071,IPC,324,1,1
1071,MV,185,2,2
1072,MV,184,1,1
1073,IPC,379,1,1
1073,ARMS,25,2,2
1073,POCSO,10,3,3
1074,IT,67,1,1
1075,IT,66C,1,1
1076,NDPS,21,1,1
1077,IT,67,1,1
1078,POCSO,8,1,1
1079,MV,185,1,1
1080,POCSO,8,1,1
1080,ARMS,27,2,2
1081,POCSO,4,1,1
1082,ARMS,25,1,1
1082,NDPS,8,2,2
1082,IT,66D,3,3
1083,IT,66D,1,1
1083,NDPS,21,2,2
1084,POCSO,4,1,1
1084,POCSO,8,2,2
1085,ARMS,25,1,1
1086,NDPS,22,1,1
1087,IPC,302,1,1
1087,IT,66D,2,2
1088,MV,196,1,1
1089,ARMS,27,1,1
1090,IT,66C,1,1
1090,POCSO,10,2,2
1090,MV,184,3,3
1091,POCSO,6,1,1
1091,IPC,376,2,2
1092,ARMS,25,1,1
1092,MV,184,2,2
1092,ARMS,25,3,3
1093,MV,196,1,1
1093,IT,66,2,2
1094,NDPS,22,1,1
1094,IPC,302,2,2
1095,ARMS,27,1,1
1095,POCSO,4,2,2
1095,IT,67,3,3
1096,MV,185,1,1
1096,IPC,406,2,2
1097,MV,196,1,1
1097,ARMS,25,2,2
1097,ARMS,27,3,3
1098,IT,66D,1,1
1098,ARMS,25,2,2
1099,ARMS,27,1,1
1099,NDPS,21,2,2
1099,IPC,302,3,3
1100,IPC,498A,1,1
1100,IT,67,2,2
1101,NDPS,20,1,1
1101,IPC,302,2,2
1101,ARMS,25,3,3
1102,ARMS,25,1,1
1102,MV,184,2,2
1103,IPC,498A,1,1
1104,POCSO,8,1,1
1104,POCSO,10,2,2
1104,MV,185,3,3
1105,NDPS,21,1,1
1105,NDPS,20,2,2
1105,MV,196,3,3
1106,MV,184,1,1
1106,MV,185,2,2
1107,MV,196,1,1
1107,NDPS,21,2,2
1108,ARMS,25,1,1
1108,NDPS,20,2,2
1109,NDPS,21,1,1
1109,MV,185,2,2
1110,POCSO,8,1,1
1110,IT,67,2,2
1110,IT,66C,3,3
1111,IT,66C,1,1
1112,MV,184,1,1
1112,IPC,302,2,2
1113,ARMS,27,1,1
1113,POCSO,4,2,2
1113,IPC,376,3,3
1114,ARMS,25,1,1
1114,IPC,302,2,2
1114,POCSO,6,3,3
1115,IPC,420,1,1
1115,ARMS,27,2,2
1115,IT,67,3,3
1116,MV,184,1,1
1116,IPC,392,2,2
1117,ARMS,25,1,1
1117,NDPS,20,2,2
1118,MV,184,1,1
1118,IT,66,2,2
1118,NDPS,8,3,3
1119,ARMS,27,1,1
